frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
1,2,406,Light,Canada,26,171.150205,42.68434223,1,991
1,2,407,Dark,USA,20,166.55001040000005,60.63371661,1,991
1,2,408,Light,Canada,35,183.433219,45.47151913,1,991
1,2,409,Dark,USA,19,144.5467601,41.63197772,1,991
1,2,410,Light,Canada,14,172.3876355,50.56964758,1,991
1,2,411,Dark,USA,21,165.9176469,73.61526234,1,991
1,2,412,Light,Canada,3,174.3233125,73.94081592,1,991
1,2,413,Dark,USA,26,164.3054125,49.70796641,1,991
1,2,415,Light,Canada,40,171.39373419999995,61.36943144,1,991
2,2,406,Light,Canada,26,171.0895083,42.57732195,1,991
2,2,407,Dark,USA,20,166.5115331,60.63529282,1,991
2,2,408,Light,Canada,35,183.4078878,45.4119068,1,991
2,2,409,Dark,USA,19,144.48689330000005,41.57337867,1,991
2,2,410,Light,Canada,14,172.3779834,50.55834839,1,991
2,2,411,Dark,USA,21,165.832951,73.60834108,1,991
2,2,412,Light,Canada,3,174.2885585,73.9828715,1,991
2,2,413,Dark,USA,26,164.46152709999996,49.95002974,1,991
2,2,415,Light,Canada,40,171.430388,61.46661841,1,991
3,2,406,Light,Canada,26,171.1194909,42.57011191,1,991
3,2,407,Dark,USA,20,166.6080211,60.68141503,1,991
3,2,408,Light,Canada,35,183.4644681,45.38988712,1,991
3,2,409,Dark,USA,19,144.63473159999995,41.66855484,1,991
3,2,410,Light,Canada,14,172.42574150000004,50.57954619,1,991
3,2,411,Dark,USA,21,165.9203765,73.56813135,1,991
3,2,412,Light,Canada,3,174.36362409999995,73.97350655,1,991
3,2,413,Dark,USA,26,164.53631969999995,50.01226534,1,991
3,2,415,Light,Canada,40,171.4498341,61.44128193,1,991
4,2,406,Light,Canada,26,171.1189668,42.56066365,1,991
4,2,407,Dark,USA,20,166.6384186,60.70148245,1,991
4,2,408,Light,Canada,35,183.4353591,45.36354862,1,991
4,2,409,Dark,USA,19,144.6465674,41.66509618,1,991
4,2,410,Light,Canada,14,172.426877,50.57491663,1,991
4,2,411,Dark,USA,21,165.9004937,73.53389322,1,991
4,2,412,Light,Canada,3,174.35925659999995,73.96486722,1,991
4,2,413,Dark,USA,26,164.5406544,50.00328543,1,991
4,2,415,Light,Canada,40,171.3993245,61.37709408,1,991
5,2,406,Light,Canada,26,171.1226355,42.59773164,1,991
5,2,407,Dark,USA,20,166.5255308,60.66313998,1,991
5,2,408,Light,Canada,35,183.4626993,45.40833105,1,991
5,2,409,Dark,USA,19,144.5144956,41.69068034,1,991
5,2,410,Light,Canada,14,172.4150522,50.6250244,1,991
5,2,411,Dark,USA,21,165.76773400000005,73.52824701,1,991
5,2,412,Light,Canada,3,174.06094869999995,73.66163223,1,991
5,2,413,Dark,USA,26,164.3660873,49.85636899,1,991
5,2,415,Light,Canada,40,171.34199080000005,61.43855959,1,991
6,2,406,Light,Canada,26,171.04583380000003,42.61101686,1,991
6,2,407,Dark,USA,20,166.30375159999997,60.59055543,1,991
6,2,408,Light,Canada,35,183.3419393,45.42572792,1,991
6,2,409,Dark,USA,19,144.3796505,41.50501161,1,991
6,2,410,Light,Canada,14,172.3038896,50.64470002,1,991
6,2,411,Dark,USA,21,165.5408449,73.53856838,1,991
6,2,412,Light,Canada,3,173.7681,73.57392844,1,991
6,2,413,Dark,USA,26,164.1963135,49.76747065,1,991
6,2,415,Light,Canada,40,170.7838958,60.86955841,1,991
7,2,406,Light,Canada,26,171.122559,42.60525242,1,991
7,2,407,Dark,USA,20,166.2527615,60.52389744,1,991
7,2,408,Light,Canada,35,183.4551655,45.42516949,1,991
7,2,409,Dark,USA,19,144.40198999999996,41.45518981,1,991
7,2,410,Light,Canada,14,172.36841869999995,50.64354263,1,991
7,2,411,Dark,USA,21,165.52177,73.54091918,1,991
7,2,412,Light,Canada,3,174.00538380000003,73.94950816,1,991
7,2,413,Dark,USA,26,164.22489850000005,49.73798423,1,991
7,2,415,Light,Canada,40,170.6520533,60.78517254,1,991
8,2,406,Light,Canada,26,170.99253149999996,42.56544766,1,991
8,2,407,Dark,USA,20,166.2820251,60.55840317,1,991
8,2,408,Light,Canada,35,183.2914104,45.37217235,1,991
8,2,409,Dark,USA,19,144.3984837,41.47688191,1,991
8,2,410,Light,Canada,14,172.2903806,50.61864018,1,991
8,2,411,Dark,USA,21,165.62604850000002,73.5758316,1,991
8,2,412,Light,Canada,3,174.05826059999995,74.00046311,1,991
8,2,413,Dark,USA,26,164.19716519999997,49.78979751,1,991
8,2,415,Light,Canada,40,170.7094748,60.87514246,1,991
9,2,406,Light,Canada,26,170.9503222,42.5565503,1,991
9,2,407,Dark,USA,20,166.2442395,60.54850961,1,991
9,2,408,Light,Canada,35,183.2386749,45.35734786,1,991
9,2,409,Dark,USA,19,144.36830419999995,41.4467414,1,991
9,2,410,Light,Canada,14,172.257165,50.61783726,1,991
9,2,411,Dark,USA,21,165.60701519999995,73.58553078,1,991
9,2,412,Light,Canada,3,174.0528456,74.05344794,1,991
9,2,413,Dark,USA,26,164.1493063,49.77827205,1,991
9,2,415,Light,Canada,40,170.6004376,60.79926918,1,991
10,2,406,Light,Canada,26,170.904654,42.54701054,1,991
10,2,407,Dark,USA,20,166.2231658,60.54926111,1,991
10,2,408,Light,Canada,35,183.1819254,45.33971811,1,991
10,2,409,Dark,USA,19,144.34229950000002,41.42284436,1,991
10,2,410,Light,Canada,14,172.22313830000004,50.61555632,1,991
10,2,411,Dark,USA,21,165.5986399,73.5955037,1,991
10,2,412,Light,Canada,3,174.0549055,74.10248459,1,991
10,2,413,Dark,USA,26,164.10791319999996,49.77695706,1,991
10,2,415,Light,Canada,40,170.51274890000005,60.74350432,1,991
11,2,406,Light,Canada,26,170.8581116,42.5380126,1,991
11,2,407,Dark,USA,20,166.2226084,60.56300743,1,991
11,2,408,Light,Canada,35,183.1249795,45.32039015,1,991
11,2,409,Dark,USA,19,144.3212242,41.40753229,1,991
11,2,410,Light,Canada,14,172.1903792,50.61355018,1,991
11,2,411,Dark,USA,21,165.59982390000005,73.60475215,1,991
11,2,412,Light,Canada,3,174.0597487,74.13905626,1,991
11,2,413,Dark,USA,26,164.0737382,49.78453316,1,991
11,2,415,Light,Canada,40,170.4491283,60.70955389,1,991
12,2,406,Light,Canada,26,170.8128818,42.53078893,1,991
12,2,407,Dark,USA,20,166.242959,60.59011736,1,991
12,2,408,Light,Canada,35,183.0715471,45.30109991,1,991
12,2,409,Dark,USA,19,144.30358030000005,41.40132466,1,991
12,2,410,Light,Canada,14,172.16039550000005,50.61398913,1,991
12,2,411,Dark,USA,21,165.6074825,73.61340305,1,991
