frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
367,2,2,Light,ROC,70,51.79038846,30.42739116,1,1047
367,2,3,Dark,Finland,77,58.33893117,72.15392831,1,1047
367,2,4,Light,ROC,97,82.95351982,73.09838255,1,1047
367,2,7,Light,ROC,27,25.0,58.0,1,1047
367,2,10,Light,ROC,13,57.0,74.0,1,1047
367,2,341,Dark,Finland,33,82.0,65.0,1,1047
368,2,2,Light,ROC,70,51.81431664,30.44434219,1,1047
368,2,3,Dark,Finland,77,58.40256496,72.24645699999998,1,1047
368,2,4,Light,ROC,97,83.07710782,73.04025918,1,1047
368,2,7,Light,ROC,27,26.26549619,57.19215426,1,1047
368,2,10,Light,ROC,13,57.97975183,73.73241740000002,1,1047
368,2,341,Dark,Finland,33,81.61111111,65.02777778,1,1047
369,2,2,Light,ROC,70,53.43479458,30.50143708,1,1047
369,2,4,Light,ROC,97,84.19246934,73.16022678,1,1047
369,2,7,Light,ROC,27,27.53099238,56.38430853,1,1047
369,2,3,Dark,Finland,77,59.06112973,72.20749862,1,1047
369,2,10,Light,ROC,13,58.95950367,73.46483479,1,1047
369,2,341,Dark,Finland,33,81.22222222,65.05555556,1,1047
370,2,2,Light,ROC,70,52.12575972,30.17564763,1,1047
370,2,4,Light,ROC,97,85.30783087,73.28019439,1,1047
370,2,7,Light,ROC,27,28.79648856,55.57646279,1,1047
370,2,3,Dark,Finland,77,59.7196945,72.16854025,1,1047
370,2,10,Light,ROC,13,59.9392555,73.19725219,1,1047
370,2,341,Dark,Finland,33,80.83333333,65.08333333,1,1047
371,2,2,Light,ROC,70,52.88626978,30.58911498,1,1047
371,2,7,Light,ROC,27,30.06198475,54.76861705,1,1047
371,2,4,Light,ROC,97,86.42319239,73.40016199,1,1047
371,2,3,Dark,Finland,77,60.37825927,72.12958187,1,1047
371,2,10,Light,ROC,13,60.91900733,72.92966958,1,1047
371,2,341,Dark,Finland,33,80.44444444,65.11111111,1,1047
372,2,2,Light,ROC,70,53.69502381,30.50271606,1,1047
372,2,7,Light,ROC,27,31.32571002,54.6203293,1,1047
372,2,4,Light,ROC,97,87.53855391,73.52012959,1,1047
372,2,3,Dark,Finland,77,61.03682404,72.09062349999998,1,1047
372,2,10,Light,ROC,13,61.89875917,72.66208698,1,1047
372,2,341,Dark,Finland,33,80.05555556,65.13888889,1,1047
373,2,2,Light,ROC,70,51.48577499,30.40878285,1,1047
373,2,7,Light,ROC,27,28.08461493,55.33781412,1,1047
373,2,10,Light,ROC,13,62.878511,72.39450437,1,1047
373,2,4,Light,ROC,97,88.65391543,73.64009719,1,1047
373,2,3,Dark,Finland,77,61.69538881,72.05166512,1,1047
373,2,341,Dark,Finland,33,79.66666667,65.16666667,1,1047
374,2,2,Light,ROC,70,51.86905721,30.10746972,1,1047
374,2,7,Light,ROC,27,28.95712286,54.58193278,1,1047
374,2,10,Light,ROC,13,63.15667954,71.73857062,1,1047
374,2,4,Light,ROC,97,89.76927696,73.7600648,1,1047
374,2,3,Dark,Finland,77,62.35395358,72.01270675,1,1047
374,2,341,Dark,Finland,33,79.27777778,65.19444444,1,1047
375,2,2,Light,ROC,70,51.4305813,30.10687076,1,1047
375,2,7,Light,ROC,27,28.56694279,54.72267048,1,1047
375,2,4,Light,ROC,97,90.88463848,73.8800324,1,1047
375,2,3,Dark,Finland,77,63.01251835,71.97374837,1,1047
375,2,10,Light,ROC,13,62.963821,72.13289179,1,1047
