frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
28,2,1,Light,Finland,24,164.0199885,61.03287872,1,814
28,2,4,Light,Finland,36,180.3713506,43.96984421,1,814
28,2,7,Light,Finland,9,171.75,68.75,1,814
28,2,6,Light,Finland,88,176.0,54.0,1,814
28,2,5,Light,Finland,15,168.25,50.5,1,814
28,2,9,Light,Finland,10,168.0,41.5,1,814
28,2,10,Dark,USA,20,159.5,62.25,1,814
28,2,11,Dark,USA,21,156.75,54.25,1,814
29,2,4,Light,Finland,36,180.4722824,43.97460437,1,814
29,2,1,Light,Finland,24,164.0257112,60.99936564,1,814
29,2,7,Light,Finland,9,172.3274069,67.06809654,1,814
29,2,6,Light,Finland,88,175.94308830000003,52.77072972,1,814
29,2,5,Light,Finland,15,166.28779719999997,49.45900049,1,814
29,2,9,Light,Finland,10,167.3558045,40.54675401,1,814
29,2,10,Dark,USA,20,159.5020978,62.05730938,1,814
29,2,11,Dark,USA,21,155.9113996,53.70420348,1,814
30,2,4,Light,Finland,36,182.4985622,43.18833817,1,814
30,2,1,Light,Finland,24,164.03143400000005,60.96585257,1,814
30,2,7,Light,Finland,9,172.9048138,65.38619308,1,814
30,2,6,Light,Finland,88,175.88617659999997,51.54145944,1,814
30,2,5,Light,Finland,15,164.3255945,48.41800098,1,814
30,2,9,Light,Finland,10,166.711609,39.59350802,1,814
30,2,10,Dark,USA,20,159.5041957,61.86461877,1,814
30,2,11,Dark,USA,21,155.0727991,53.15840697,1,814
31,2,4,Light,Finland,36,181.0907574,43.28224436,1,814
31,2,5,Light,Finland,15,162.3633917,47.37700147,1,814
31,2,6,Light,Finland,88,175.8292649,50.31218916,1,814
31,2,1,Light,Finland,24,164.03715669999997,60.93233949,1,814
31,2,7,Light,Finland,9,173.4822206,63.70428961,1,814
31,2,9,Light,Finland,10,166.0674135,38.64026203,1,814
31,2,10,Dark,USA,20,159.5062935,61.67192815,1,814
31,2,11,Dark,USA,21,154.2341987,52.61261045,1,814
32,2,4,Light,Finland,36,181.8726625,43.46620403,1,814
32,2,5,Light,Finland,15,162.6185165,47.52763102,1,814
32,2,6,Light,Finland,88,176.6744326,50.40017554,1,814
32,2,7,Light,Finland,9,174.0596275,62.02238615,1,814
32,2,1,Light,Finland,24,164.0428794,60.89882642,1,814
32,2,9,Light,Finland,10,165.4232179,37.68701605,1,814
32,2,10,Dark,USA,20,159.50839130000003,61.47923753,1,814
32,2,11,Dark,USA,21,153.3955983,52.06681394,1,814
33,2,4,Light,Finland,36,182.1399507,43.58469913,1,814
33,2,6,Light,Finland,88,177.26816599999995,50.40376706,1,814
33,2,7,Light,Finland,9,174.38137780000002,61.83087193,1,814
33,2,1,Light,Finland,24,164.04860209999995,60.86531334,1,814
33,2,5,Light,Finland,15,162.3297351,47.43241432,1,814
33,2,9,Light,Finland,10,164.7790224,36.73377006,1,814
33,2,10,Dark,USA,20,159.5104892,61.28654692,1,814
33,2,11,Dark,USA,21,152.5569978,51.52101742,1,814
34,2,4,Light,Finland,36,182.2792287,43.77286053,1,814
34,2,6,Light,Finland,88,177.9797114,50.60937937,1,814
34,2,7,Light,Finland,9,175.0296388,62.04999463,1,814
34,2,5,Light,Finland,15,162.0409536,47.33719762,1,814
34,2,1,Light,Finland,24,164.0543249,60.83180026,1,814
34,2,9,Light,Finland,10,164.1348269,35.78052407,1,814
34,2,10,Dark,USA,20,159.51258700000002,61.0938563,1,814
34,2,11,Dark,USA,21,151.7183974,50.97522091,1,814
35,2,4,Light,Finland,36,182.3188089,43.6151209,1,814
35,2,6,Light,Finland,88,178.22048909999995,50.24799456,1,814
35,2,7,Light,Finland,9,175.2390691,61.60433427,1,814
35,2,9,Light,Finland,10,163.4906314,34.82727808,1,814
35,2,5,Light,Finland,15,161.95701119999995,46.88291539,1,814
35,2,1,Light,Finland,24,164.0600476,60.79828719,1,814
35,2,10,Dark,USA,20,159.51468480000003,60.90116568,1,814
35,2,11,Dark,USA,21,150.879797,50.42942439,1,814
36,2,4,Light,Finland,36,182.46430880000003,43.63344546,1,814
36,2,6,Light,Finland,88,178.7807678,49.9073009,1,814
36,2,7,Light,Finland,9,175.7855249,61.35907573,1,814
36,2,9,Light,Finland,10,163.8706544,34.76263089,1,814
36,2,5,Light,Finland,15,161.7165501,46.79815123,1,814
36,2,1,Light,Finland,24,164.06577030000003,60.76477411,1,814
36,2,10,Dark,USA,20,159.5167827,60.70847507,1,814
36,2,11,Dark,USA,21,150.0411965,49.88362788,1,814
37,2,4,Light,Finland,36,182.6106929,43.63568461,1,814
37,2,6,Light,Finland,88,179.4202066,49.67934691,1,814
