frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
46,1,1,Dark,Switzerland,21,28.53970899,33.43339803,1,311
46,1,3,Light,Canada,35,12.72222851,38.68763675,1,311
46,1,4,Light,Canada,14,28.97445892,29.31086583,1,311
46,1,5,Dark,Switzerland,26,32.58846626,14.9798363,1,311
46,1,6,Light,Canada,7,25.18290369,40.65165509,1,311
46,1,7,Light,Canada,3,28.00306912,14.23374324,1,311
46,1,9,Dark,Switzerland,14,30.42566802,23.12571197,1,311
46,1,10,Dark,Switzerland,22,54.73603354,15.40712929,1,311
46,1,11,Light,Canada,20,28.25,22.25,1,311
47,1,1,Dark,Switzerland,21,28.52452117,33.43129942,1,311
47,1,3,Light,Canada,35,12.73156531,38.65143792,1,311
47,1,4,Light,Canada,14,28.97501577,29.30435382,1,311
47,1,5,Dark,Switzerland,26,32.60062142,15.00628514,1,311
47,1,6,Light,Canada,7,25.02673722,40.80836206,1,311
47,1,7,Light,Canada,3,28.02008581,14.25188769,1,311
47,1,9,Dark,Switzerland,14,30.39678551,23.17095825,1,311
47,1,10,Dark,Switzerland,22,54.40866564,15.85860136,1,311
47,1,11,Light,Canada,20,28.82215971,22.2006286,1,311
48,1,1,Dark,Switzerland,21,29.01057502,33.14536111,1,311
48,1,3,Light,Canada,35,13.05541332,38.54473739,1,311
48,1,4,Light,Canada,14,29.53414256,29.07992829,1,311
48,1,5,Dark,Switzerland,26,32.70245405,15.15403472,1,311
48,1,6,Light,Canada,7,25.50975023,40.71158716,1,311
48,1,7,Light,Canada,3,28.05280895,14.56505844,1,311
48,1,9,Dark,Switzerland,14,30.92488974,23.18780571,1,311
48,1,10,Dark,Switzerland,22,54.71436005,16.04737298,1,311
48,1,11,Light,Canada,20,29.39431943,22.1512572,1,311
49,1,1,Dark,Switzerland,21,28.6718572,32.85939577,1,311
49,1,3,Light,Canada,35,12.98991653,38.18231228,1,311
49,1,4,Light,Canada,14,29.53296062,28.67583715,1,311
49,1,5,Dark,Switzerland,26,32.22980555,15.04406468,1,311
49,1,6,Light,Canada,7,25.25816856,40.6034005,1,311
49,1,7,Light,Canada,3,27.49677212,14.8641829,1,311
49,1,9,Dark,Switzerland,14,30.60502294,23.37027248,1,311
49,1,10,Dark,Switzerland,22,55.1508051,15.91284106,1,311
49,1,11,Light,Canada,20,29.96647914,22.10188579,1,311
50,1,1,Dark,Switzerland,21,28.44652392,32.76576429,1,311
50,1,3,Light,Canada,35,12.84445442,38.12890122,1,311
50,1,4,Light,Canada,14,29.66059125,28.50492626,1,311
50,1,5,Dark,Switzerland,26,32.05571069,15.17380942,1,311
50,1,6,Light,Canada,7,25.13334675,40.74609719,1,311
50,1,7,Light,Canada,3,27.59667488,14.91150978,1,311
50,1,9,Dark,Switzerland,14,30.67081043,23.50074228,1,311
50,1,10,Dark,Switzerland,22,55.53075167,16.34186337,1,311
50,1,11,Light,Canada,20,30.53863886,22.05251439,1,311
51,1,1,Dark,Switzerland,21,28.86632351,32.69973003,1,311
51,1,3,Light,Canada,35,13.63242756,38.25503869,1,311
51,1,4,Light,Canada,14,30.28712422,28.47299671,1,311
51,1,5,Dark,Switzerland,26,32.29054864,15.17910099,1,311
51,1,6,Light,Canada,7,25.8218184,41.1371238,1,311
51,1,7,Light,Canada,3,27.90407534,14.84474595,1,311
51,1,9,Dark,Switzerland,14,31.15141861,23.56431765,1,311
51,1,11,Light,Canada,20,31.11079857,22.00314299,1,311
51,1,10,Dark,Switzerland,22,55.59452741,16.72538045,1,311
52,1,1,Dark,Switzerland,21,28.20603831,32.6291923,1,311
52,1,3,Light,Canada,35,13.24007333,38.29157077,1,311
52,1,4,Light,Canada,14,30.12776405,28.38457574,1,311
52,1,5,Dark,Switzerland,26,32.1515135,15.35519987,1,311
52,1,6,Light,Canada,7,25.39709724,41.36344979,1,311
52,1,7,Light,Canada,3,27.74856125,15.04433038,1,311
52,1,9,Dark,Switzerland,14,30.94380082,23.72132635,1,311
52,1,11,Light,Canada,20,31.01824678,21.90901163,1,311
52,1,10,Dark,Switzerland,22,55.65830314,17.10889753,1,311
53,1,1,Dark,Switzerland,21,27.65956526,32.67421652,1,311
53,1,3,Light,Canada,35,12.97592799,38.3790029,1,311
53,1,4,Light,Canada,14,29.55180303,28.64216654,1,311
53,1,5,Dark,Switzerland,26,31.70660192,15.47540074,1,311
53,1,6,Light,Canada,7,24.98956882,41.58771098,1,311
53,1,7,Light,Canada,3,26.94011843,15.23014215,1,311
53,1,9,Dark,Switzerland,14,30.70675263,23.68088818,1,311
53,1,11,Light,Canada,20,30.69010366,21.897789000000003,1,311
53,1,10,Dark,Switzerland,22,55.60357895,17.10831658,1,311
54,1,1,Dark,Switzerland,21,27.30128625,32.65147374,1,311
54,1,3,Light,Canada,35,12.91271436,38.41378625,1,311
54,1,4,Light,Canada,14,29.39617144,28.69013564,1,311
54,1,5,Dark,Switzerland,26,31.49567571,15.57254514,1,311
54,1,6,Light,Canada,7,24.84039267,41.81030147,1,311
54,1,7,Light,Canada,3,26.62288349,15.358136800000002,1,311
54,1,9,Dark,Switzerland,14,30.66789094,23.72101034,1,311
54,1,11,Light,Canada,20,30.4686929,21.92762444,1,311
54,1,10,Dark,Switzerland,22,55.72425168,17.25443141,1,311
55,1,1,Dark,Switzerland,21,26.91232822,32.65472327,1,311
55,1,3,Light,Canada,35,12.84147819,38.45338932,1,311
55,1,4,Light,Canada,14,29.18920492,28.77117297,1,311
55,1,5,Dark,Switzerland,26,31.27218135,15.66679098,1,311
55,1,6,Light,Canada,7,24.68422194,42.03445232,1,311
55,1,7,Light,Canada,3,26.279254700000006,15.48094298,1,311
55,1,9,Dark,Switzerland,14,30.63555463,23.73822084,1,311
55,1,11,Light,Canada,20,30.39861438,21.92556185,1,311
55,1,10,Dark,Switzerland,22,55.95218369070176,17.300244892280702,1,311
