frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
776,1,1,Dark,Switzerland,17,96.2312322,44.90566137,1,146
776,1,2,Dark,Switzerland,100,79.14427095,44.08310178,1,146
776,1,3,Dark,Switzerland,100,72.22126827,59.62229533,1,146
776,1,6,Light,Canada,100,78.37939890000001,73.70572282,1,146
777,1,1,Dark,Switzerland,17,96.3729888,44.7077162,1,146
777,1,2,Dark,Switzerland,100,79.27411533,44.05089527,1,146
777,1,3,Dark,Switzerland,100,72.03910727,59.35917155,1,146
777,1,6,Light,Canada,100,77.76181374,72.60151501,1,146
778,1,1,Dark,Switzerland,17,99.8056649,44.59088288,1,146
778,1,2,Dark,Switzerland,100,82.51423047,44.2730488,1,146
778,1,3,Dark,Switzerland,100,75.5017496,59.4772163,1,146
778,1,6,Light,Canada,100,81.33554225,71.63107411,1,146
779,1,1,Dark,Switzerland,17,99.8184179,44.52481259,1,146
779,1,2,Dark,Switzerland,100,82.58664830000002,44.20609808,1,146
779,1,3,Dark,Switzerland,100,75.58264029,59.28981373,1,146
779,1,6,Light,Canada,100,81.30837669,71.24183538,1,146
780,1,1,Dark,Switzerland,17,99.0727626,44.92909514,1,146
780,1,2,Dark,Switzerland,100,82.4693003,44.43789352,1,146
780,1,3,Dark,Switzerland,100,75.52704807,59.29879363,1,146
780,1,6,Light,Canada,100,80.1260471,71.21466262,1,146
781,1,1,Dark,Switzerland,17,101.942889,44.73804251,1,146
781,1,2,Dark,Switzerland,100,85.06874284,44.31808567,1,146
781,1,3,Dark,Switzerland,100,78.61998551,59.44071349,1,146
781,1,6,Light,Canada,100,82.99367309,71.70110576,1,146
782,1,1,Dark,Switzerland,17,103.3970543,44.76870433,1,146
782,1,2,Dark,Switzerland,100,86.36919565,44.51234701,1,146
782,1,3,Dark,Switzerland,100,80.43759936,59.2772198,1,146
782,1,6,Light,Canada,100,84.33494521,70.83007934,1,146
783,1,1,Dark,Switzerland,17,101.9008564,44.92783498,1,146
783,1,2,Dark,Switzerland,100,84.80584927,44.72231797,1,146
783,1,3,Dark,Switzerland,100,78.81325622,59.16786448,1,146
783,1,6,Light,Canada,100,81.33303096,71.10400242,1,146
784,1,1,Dark,Switzerland,17,102.0816948,45.05440401,1,146
784,1,2,Dark,Switzerland,100,84.93788355,44.88472467,1,146
784,1,3,Dark,Switzerland,100,78.80591344,58.98291629999999,1,146
784,1,6,Light,Canada,100,80.61015743,70.75607733,1,146
785,1,1,Dark,Switzerland,17,102.100902,45.2188456,1,146
785,1,2,Dark,Switzerland,100,84.89692619,45.07020439,1,146
785,1,3,Dark,Switzerland,100,78.66325059,59.11033951,1,146
785,1,6,Light,Canada,100,80.22662954,70.87853322,1,146
786,1,1,Dark,Switzerland,17,101.9967766,45.42042669,1,146
786,1,2,Dark,Switzerland,100,84.72585312,45.27593868,1,146
786,1,6,Light,Canada,100,79.09994676,70.69092124,1,146
787,1,1,Dark,Switzerland,17,101.8115823,45.65501068,1,146
787,1,2,Dark,Switzerland,100,84.47123483,45.49738876,1,146
787,1,6,Light,Canada,100,77.77949101,70.34160458,1,146
788,1,1,Dark,Switzerland,17,101.61434,45.91157575,1,145
