frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
81,2,33,Light,Canada,42,72.12116555,22.50512789,1,206
81,2,35,Dark,Switzerland,18,36.47484910000001,44.88793774,1,206
81,2,37,Light,Canada,3,76.36102345,51.40673283,1,206
81,2,38,Light,Canada,20,35.65610452,36.7236249,1,206
81,2,39,Light,Canada,15,59.84062461,26.19362093,1,206
81,2,40,Dark,Switzerland,14,54.86257433,33.40246124,1,206
81,2,42,Dark,Switzerland,98,47.80841158,47.50066178,1,206
82,2,33,Light,Canada,42,74.00954922,19.40913084,1,206
82,2,35,Dark,Switzerland,18,34.05168586,41.10137982,1,206
82,2,37,Light,Canada,3,76.36741155,51.43099999,1,206
82,2,38,Light,Canada,20,33.91967413,32.66235579,1,206
82,2,39,Light,Canada,15,60.81028177,22.65841023,1,206
82,2,40,Dark,Switzerland,14,54.87856537,30.09286499,1,206
82,2,42,Dark,Switzerland,98,46.28338503,44.74558581,1,206
83,2,33,Light,Canada,42,74.11300872,19.40248373,1,206
83,2,35,Dark,Switzerland,18,34.20730094,41.03721449,1,206
83,2,37,Light,Canada,3,76.42108755,51.51814424,1,206
83,2,38,Light,Canada,20,34.04995253,32.66975949,1,206
83,2,39,Light,Canada,15,60.94858809,22.65213691,1,206
83,2,40,Dark,Switzerland,14,55.01774518,30.09621557,1,206
83,2,42,Dark,Switzerland,98,46.47523086,44.7195513,1,206
84,2,33,Light,Canada,42,72.3848949,19.50987328,1,206
84,2,35,Dark,Switzerland,18,31.58653158,41.28521114,1,206
84,2,37,Light,Canada,3,73.93345181,52.38546824,1,206
84,2,38,Light,Canada,20,31.43388637,32.89434263,1,206
84,2,39,Light,Canada,15,58.91871602,22.83008671,1,206
84,2,40,Dark,Switzerland,14,52.81751515,30.37800619,1,206
84,2,42,Dark,Switzerland,98,44.27396902,45.157209,1,206
85,2,33,Light,Canada,42,70.51535749,19.60865672,1,206
85,2,35,Dark,Switzerland,18,29.46889009,41.5329646,1,206
85,2,37,Light,Canada,3,71.65791051,53.41391712,1,206
85,2,38,Light,Canada,20,29.2883505,33.03459395,1,206
85,2,39,Light,Canada,15,57.1647578,22.88823991,1,206
85,2,40,Dark,Switzerland,14,50.4328967,31.02993637,1,206
85,2,42,Dark,Switzerland,98,42.67239669,45.39627753,1,206
86,2,33,Light,Canada,42,70.05509891,20.11444505,1,206
