frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
17,2,180,Light,Switzerland,17,152.3112393,52.95872749,1,594
17,2,181,Dark,Finland,33,171.5014744,45.46007077,1,594
17,2,183,Light,Switzerland,25,166.7769321,59.62349482,1,594
17,2,185,Dark,Finland,36,183.7204085,45.16036496,1,594
17,2,186,Light,Switzerland,88,165.18746969999998,50.47000139,1,594
17,2,187,Light,Switzerland,98,166.97900019999997,72.81105365,1,594
17,2,188,Dark,Finland,88,174.84901609999997,73.53712013,1,594
17,2,189,Dark,Finland,77,171.0987642,59.87017379,1,594
17,2,390,Dark,Finland,6,172.25,50.25,1,594
18,2,180,Light,Switzerland,17,152.3406957,52.94721681,1,594
18,2,181,Dark,Finland,33,171.51265569999998,45.45628786,1,594
18,2,183,Light,Switzerland,25,166.8345305,59.64782693,1,594
18,2,185,Dark,Finland,36,183.732498,45.15552177,1,594
18,2,186,Light,Switzerland,88,165.1791206,50.40023602,1,594
18,2,187,Light,Switzerland,98,167.0089264,72.79094059,1,594
18,2,188,Dark,Finland,88,174.86199530000002,73.52581542,1,594
18,2,189,Dark,Finland,77,171.1177983,59.93879099,1,594
18,2,390,Dark,Finland,6,172.24404760000002,50.25595238,1,594
19,2,180,Light,Switzerland,17,152.3716011,52.93776623,1,594
19,2,181,Dark,Finland,33,171.5101388,45.45046942,1,594
19,2,183,Light,Switzerland,25,166.89607,59.67230198,1,594
19,2,185,Dark,Finland,36,183.74315009999998,45.14873148,1,594
19,2,186,Light,Switzerland,88,165.1707024,50.31657383,1,594
19,2,187,Light,Switzerland,98,167.0319081,72.77277846,1,594
19,2,188,Dark,Finland,88,174.86744040000002,73.51184848,1,594
19,2,189,Dark,Finland,77,171.1161049,59.98734546,1,594
19,2,390,Dark,Finland,6,172.23809519999998,50.26190476,1,594
20,2,180,Light,Switzerland,17,152.4042255,52.93045547,1,594
20,2,181,Dark,Finland,33,171.48925649999998,45.44273895,1,594
20,2,183,Light,Switzerland,25,166.96268769999998,59.6973241,1,594
20,2,185,Dark,Finland,36,183.75214519999997,45.14072978,1,594
20,2,186,Light,Switzerland,88,165.1680311,50.22359556,1,594
20,2,187,Light,Switzerland,98,167.0485846,72.75715564,1,594
20,2,188,Dark,Finland,88,174.866817,73.49578382,1,594
20,2,189,Dark,Finland,77,171.0918121,60.01066941,1,594
20,2,390,Dark,Finland,6,172.2321429,50.26785714,1,594
21,2,180,Light,Switzerland,17,152.438698,52.92509588,1,594
21,2,181,Dark,Finland,33,171.4455697,45.43385086,1,594
21,2,183,Light,Switzerland,25,167.034372,59.72362779,1,594
21,2,185,Dark,Finland,36,183.7598814,45.13257129,1,594
21,2,186,Light,Switzerland,88,165.1782808,50.12862,1,594
21,2,187,Light,Switzerland,98,167.0600144,72.74337890000001,1,594
21,2,188,Dark,Finland,88,174.86263590000001,73.47801438,1,594
21,2,189,Dark,Finland,77,171.0449747,60.00589010000001,1,594
21,2,390,Dark,Finland,6,172.2261905,50.27380952,1,594
22,2,180,Light,Switzerland,17,152.47487519999999,52.92143861,1,594
22,2,181,Dark,Finland,33,171.3754584,45.42521864,1,594
22,2,183,Light,Switzerland,25,167.1098419,59.75242173,1,594
22,2,185,Dark,Finland,36,183.7671904,45.12531274,1,594
22,2,186,Light,Switzerland,88,165.2090648,50.04107977,1,594
22,2,187,Light,Switzerland,98,167.06771899999998,72.72955575,1,594
22,2,188,Dark,Finland,88,174.8582163,73.45868374,1,594
22,2,189,Dark,Finland,77,170.97802719999999,59.97262502,1,594
22,2,390,Dark,Finland,6,172.22023810000002,50.279761900000004,1,594
23,2,180,Light,Switzerland,17,152.5123101,52.91940709,1,594
23,2,181,Dark,Finland,33,171.2767585,45.41882601,1,594
23,2,183,Light,Switzerland,25,167.1868243,59.78551058,1,594
23,2,185,Dark,Finland,36,183.77516210000002,45.11969426,1,594
23,2,186,Light,Switzerland,88,165.2672567,49.97135762,1,594
23,2,187,Light,Switzerland,98,167.07371809999998,72.71292833,1,594
23,2,188,Dark,Finland,88,174.85723240000002,73.43764203,1,594
