frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
1,3,73,Light,Finland,77,164.973065,47.71386494,1,238
1,3,74,Dark,USA,24,170.491473,44.11479489,1,238
1,3,75,Light,Finland,40,167.4424557,71.31663338,1,238
1,3,76,Light,Finland,16,166.4584577,58.90928245,1,238
1,3,77,Light,Finland,33,154.2956578,53.23776195,1,238
1,3,78,Dark,USA,5,172.014524,48.67289519,1,238
1,3,79,Dark,USA,12,168.4506714,58.52674262,1,238
1,3,80,Dark,USA,33,181.7130976,44.80885945,1,238
1,3,82,Dark,USA,2,174.305799,70.84106892,1,238
2,3,73,Light,Finland,77,164.8747537,47.58142262,1,238
2,3,74,Dark,USA,24,170.4313659,44.03673863,1,238
2,3,75,Light,Finland,40,167.1835422,70.9082009,1,238
2,3,76,Light,Finland,16,166.3974553,58.83062273,1,238
2,3,77,Light,Finland,33,154.2060922,53.14102758,1,238
2,3,78,Dark,USA,5,171.9188986,48.54160126,1,238
2,3,79,Dark,USA,12,168.4008933,58.46120148,1,238
2,3,80,Dark,USA,33,181.6213156,44.67771188,1,238
2,3,82,Dark,USA,2,174.2692107,70.78829622,1,238
3,3,73,Light,Finland,77,165.0228868,47.53696669,1,238
3,3,74,Dark,USA,24,170.2821737,43.95117511,1,238
3,3,75,Light,Finland,40,167.4524354,70.49599451,1,238
3,3,76,Light,Finland,16,166.2024266,58.60818097,1,238
3,3,77,Light,Finland,33,154.2214438,52.98387927,1,238
3,3,78,Dark,USA,5,171.9205801,48.48115129,1,238
3,3,79,Dark,USA,12,168.404431,58.37314754,1,238
3,3,80,Dark,USA,33,181.5544062,44.59637486,1,238
3,3,82,Dark,USA,2,173.7414258,69.85148492,1,238
4,3,73,Light,Finland,77,164.8145156,47.29858494,1,238
4,3,74,Dark,USA,24,169.9593971,43.90757259,1,238
4,3,75,Light,Finland,40,167.4307619,70.02813209,1,238
4,3,76,Light,Finland,16,165.7202598,58.47622954,1,238
4,3,77,Light,Finland,33,153.9651289,52.88692874,1,238
4,3,78,Dark,USA,5,171.7038452,48.50616802,1,238
4,3,79,Dark,USA,12,167.9887259,58.31890559,1,238
4,3,80,Dark,USA,33,181.2572884,44.55315738,1,238
4,3,82,Dark,USA,2,173.6798884,70.33329119,1,238
5,3,73,Light,Finland,77,165.2133405,47.51449442,1,238
5,3,74,Dark,USA,24,169.9318166,44.00803582,1,238
5,3,75,Light,Finland,40,167.9145993,69.84450681,1,238
5,3,76,Light,Finland,16,165.9413185,58.83309963,1,238
5,3,77,Light,Finland,33,154.0668251,53.06874477,1,238
5,3,78,Dark,USA,5,172.1781943,49.00979018,1,238
5,3,79,Dark,USA,12,168.1718532,58.55951206,1,238
5,3,80,Dark,USA,33,181.4966903,44.64994579,1,238
5,3,82,Dark,USA,2,174.0507944,70.82395576,1,238
6,3,73,Light,Finland,77,165.0845552,47.24180079,1,238
6,3,74,Dark,USA,24,169.4378686,43.82857736,1,238
6,3,75,Light,Finland,40,167.8743969,69.59042486,1,238
6,3,76,Light,Finland,16,165.4935563,58.86748807,1,238
6,3,77,Light,Finland,33,153.7784858,53.18699442,1,238
6,3,78,Dark,USA,5,171.5818404,48.62710399,1,238
6,3,79,Dark,USA,12,167.7612907,58.66076114,1,238
6,3,80,Dark,USA,33,181.2471559,44.67560201,1,238
6,3,82,Dark,USA,2,172.1931856,68.81517188,1,238
7,3,73,Light,Finland,77,165.6460896,47.15174731,1,238
7,3,74,Dark,USA,24,169.4138804,43.69475248,1,238
7,3,75,Light,Finland,40,168.1824333,69.01940388,1,238
7,3,76,Light,Finland,16,165.7250313,59.03928839,1,238
7,3,77,Light,Finland,33,154.0580793,53.39644368,1,238
7,3,78,Dark,USA,5,171.7915873,48.76944492,1,238
7,3,79,Dark,USA,12,167.9478465,58.74242242,1,238
7,3,80,Dark,USA,33,181.5646479,44.76266294,1,238
7,3,82,Dark,USA,2,171.9282886,68.22383804,1,238
8,3,73,Light,Finland,77,165.9345027,47.26258504,1,238
8,3,74,Dark,USA,24,169.1138218,43.69141461,1,238
8,3,75,Light,Finland,40,168.2932075,68.83370048,1,238
8,3,76,Light,Finland,16,165.5657024,58.97133853,1,238
8,3,77,Light,Finland,33,154.1512878,53.4486034,1,238
8,3,78,Dark,USA,5,172.2003449,49.13450171,1,238
8,3,79,Dark,USA,12,168.0957575,59.26553989,1,238
8,3,80,Dark,USA,33,181.5017245,44.73786071,1,238
8,3,82,Dark,USA,2,172.0286031,68.25245694,1,238
9,3,73,Light,Finland,77,166.2028929,47.24417411,1,238
9,3,74,Dark,USA,24,168.8653143,43.6316239,1,238
9,3,75,Light,Finland,40,168.4786609,68.49308825,1,238
9,3,76,Light,Finland,16,165.4653818,59.0139981,1,238
9,3,77,Light,Finland,33,154.2080361,53.54889628,1,238
9,3,78,Dark,USA,5,172.3675454,49.31388739,1,238
9,3,79,Dark,USA,12,168.1005032,59.51942182,1,238
9,3,80,Dark,USA,33,181.5265361,44.75631902,1,238
9,3,82,Dark,USA,2,171.6914177,67.80691826,1,238
10,3,73,Light,Finland,77,166.4816903,47.23651372,1,238
10,3,74,Dark,USA,24,168.605952,43.57607953,1,238
10,3,75,Light,Finland,40,168.6919425,68.13551945,1,238
10,3,76,Light,Finland,16,165.3595072,59.04421128,1,238
10,3,77,Light,Finland,33,154.2837843,53.64282603,1,238
10,3,78,Dark,USA,5,172.5657892,49.50871945,1,238
10,3,79,Dark,USA,12,168.0982345,59.77912949,1,238
10,3,80,Dark,USA,33,181.5566066,44.77024678,1,238
10,3,82,Dark,USA,2,171.3878289,67.38381577,1,238
11,3,73,Light,Finland,77,166.7635197,47.23895466,1,238
11,3,74,Dark,USA,24,168.3372512,43.52796645,1,238
11,3,75,Light,Finland,40,168.9263385,67.753996,1,238
11,3,76,Light,Finland,16,165.2451746,59.06138946,1,238
11,3,77,Light,Finland,33,154.3832691,53.72592582,1,238
11,3,78,Dark,USA,5,172.7848391,49.70871464,1,238
11,3,79,Dark,USA,12,168.071864,60.0275307,1,238
11,3,80,Dark,USA,33,181.5917126,44.78056543,1,238
11,3,82,Dark,USA,2,171.1289044,67.00173551,1,238
12,3,73,Light,Finland,77,167.0451887,47.25179496,1,238
12,3,74,Dark,USA,24,168.062705,43.49059325,1,238
12,3,75,Light,Finland,40,169.1531651,67.34701574,1,238
12,3,76,Light,Finland,16,165.1250461,59.07037082,1,238
12,3,77,Light,Finland,33,154.5146071,53.79771147,1,238
12,3,78,Dark,USA,5,173.013633,49.90233591,1,238
12,3,79,Dark,USA,12,168.0012962,60.2519154,1,238
12,3,80,Dark,USA,33,181.6353095,44.79097474,1,238
12,3,82,Dark,USA,2,170.9239587,66.67522439,1,238
13,3,73,Light,Finland,77,167.3263641,47.27438332,1,238
13,3,74,Dark,USA,24,167.7861556,43.46555716,1,238
13,3,75,Light,Finland,40,169.3531705,66.91855683,1,238
13,3,76,Light,Finland,16,165.0035876,59.07627233,1,238
13,3,77,Light,Finland,33,154.6750454,53.85726341,1,238
13,3,78,Dark,USA,5,173.2388906,50.07473066,1,238
13,3,79,Dark,USA,12,167.8696622,60.44553512,1,238
13,3,80,Dark,USA,33,181.6915651,44.80607936,1,238
13,3,82,Dark,USA,2,170.7728578,66.40263689,1,238
14,3,73,Light,Finland,77,167.6087246,47.30549468,1,238
14,3,74,Dark,USA,24,167.5119614,43.45345564,1,238
14,3,75,Light,Finland,40,169.5195608,66.47668136,1,238
14,3,76,Light,Finland,16,164.8853506,59.0821513,1,238
14,3,77,Light,Finland,33,154.8506052,53.90288887,1,238
14,3,78,Dark,USA,5,173.4502729,50.21342861,1,238
14,3,79,Dark,USA,12,167.6712636,60.60835517,1,238
14,3,80,Dark,USA,33,181.763901,44.82995715,1,238
14,3,82,Dark,USA,2,170.6787031,66.18460203,1,238
15,3,73,Light,Finland,77,167.8940313,47.34578242,1,238
15,3,74,Dark,USA,24,167.2437373,43.45544831,1,238
15,3,75,Light,Finland,40,169.6589741,66.03554928,1,238
15,3,76,Light,Finland,16,164.7732666,59.08955038,1,238
15,3,77,Light,Finland,33,155.0283243,53.93453253,1,238
15,3,78,Dark,USA,5,173.6442422,50.31343927,1,238
15,3,79,Dark,USA,12,167.4135379,60.74848161,1,238
15,3,80,Dark,USA,33,181.8533635,44.86526041,1,238
15,3,82,Dark,USA,2,170.6511704,66.031701,1,238
16,3,73,Light,Finland,77,168.1802147,47.39504873,1,238
16,3,74,Dark,USA,24,166.9814486,43.47187285,1,238
16,3,75,Light,Finland,40,169.7868692,65.61271288,1,238
16,3,76,Light,Finland,16,164.6646998,59.09839995,1,238
16,3,77,Light,Finland,33,155.1960217,53.95397222,1,238
16,3,78,Dark,USA,5,173.8185368,50.37401634,1,238
16,3,80,Dark,USA,33,181.9564252,44.91259209,1,238
16,3,82,Dark,USA,2,170.689823,65.9478829,1,238
16,3,79,Dark,USA,12,167.3129112,60.79162108,1,238
17,3,73,Light,Finland,77,168.4636336,47.45196277,1,238
17,3,74,Dark,USA,24,166.7229098,43.50175146,1,238
17,3,76,Light,Finland,16,164.551938,59.10772896,1,238
17,3,77,Light,Finland,33,155.344645,53.96489463,1,238
17,3,78,Dark,USA,5,173.973162,50.39873924,1,238
17,3,80,Dark,USA,33,182.0676435,44.9706557,1,238
17,3,82,Dark,USA,2,170.7838488,65.92816283,1,238
17,3,75,Light,Finland,40,169.7944839,65.59113721,1,238
17,3,79,Dark,USA,12,167.2122846,60.83476056,1,238
18,3,73,Light,Finland,77,168.7401717,47.51537595,1,238
18,3,74,Dark,USA,24,166.4646603,43.54349338,1,238
18,3,76,Light,Finland,16,164.4239957,59.11563809,1,238
18,3,78,Dark,USA,5,174.1100842,50.39497662,1,238
18,3,80,Dark,USA,33,182.1805089,45.03636668,1,238
18,3,82,Dark,USA,2,170.9165801,65.96211007,1,238
18,3,79,Dark,USA,12,167.1116579,60.87790003,1,238
18,3,75,Light,Finland,40,169.8020987,65.56956154,1,238
18,3,77,Light,Finland,33,155.3861431,53.96720975,1,238
19,3,73,Light,Finland,77,169.0063482,47.58454302,1,238
19,3,74,Dark,USA,24,166.2032691,43.59543461,1,238
19,3,76,Light,Finland,16,164.2712244,59.12023848,1,238
19,3,78,Dark,USA,5,174.2328097,50.37230465,1,238
19,3,80,Dark,USA,33,182.2888414,45.10557005,1,238
19,3,82,Dark,USA,2,171.0682529,66.0351321,1,238
19,3,75,Light,Finland,40,169.8097134,65.54798587,1,238
19,3,77,Light,Finland,33,155.4276412,53.96952486,1,238
19,3,79,Dark,USA,12,167.0304359,60.91056399,1,238
20,3,73,Light,Finland,77,169.2604484,47.65907827,1,238
20,3,74,Dark,USA,24,165.9367208,43.65639908,1,238
20,3,76,Light,Finland,16,164.0878092,59.12045046,1,238
20,3,78,Dark,USA,5,174.3470119,50.34090954,1,238
20,3,80,Dark,USA,33,182.3880754,45.17399819,1,238
20,3,82,Dark,USA,2,171.2197102,66.13057175,1,238
20,3,77,Light,Finland,33,155.4691393,53.97183998,1,238
20,3,75,Light,Finland,40,169.8173281,65.5264102,1,238
20,3,79,Dark,USA,12,166.949214,60.94322795,1,238
21,3,73,Light,Finland,77,169.5032178,47.73862636,1,238
21,3,74,Dark,USA,24,165.6654491,43.72608094,1,238
21,3,76,Light,Finland,16,163.873277,59.11656478,1,238
21,3,78,Dark,USA,5,174.4593175,50.30982315,1,238
21,3,80,Dark,USA,33,182.4760086,45.23814436,1,238
21,3,82,Dark,USA,2,171.3560012,66.23207878,1,238
21,3,75,Light,Finland,40,169.8249428,65.50483453,1,238
21,3,77,Light,Finland,33,155.4833283,53.97290899,1,238
21,3,79,Dark,USA,12,166.867992,60.9758919,1,238
22,3,73,Light,Finland,77,169.7378326,47.82242445,1,238
22,3,74,Dark,USA,24,165.3926087,43.80510662,1,238
