frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
45,3,56,Dark,ROC,97,175.6550035,28.13134607,1,106.0
45,3,57,Light,Switzerland,25,167.62855290000005,26.92515681,1,106.0
45,3,58,Light,Switzerland,7,169.822674,43.76618189,1,106.0
45,3,59,Light,Switzerland,20,188.2832101,38.79189189,1,106.0
45,3,61,Light,Switzerland,18,175.7658058,35.15266673,1,106.0
45,3,62,Dark,ROC,13,173.2276823,14.83234792,1,106.0
45,3,63,Dark,ROC,27,166.4639716,22.95753468,1,106.0
45,3,64,Light,Switzerland,9,175.2368854,16.65532234,1,106.0
45,3,65,Dark,ROC,8,138.0,9.0,1,106.0
46,3,56,Dark,ROC,97,175.8126686,28.25070132,1,106.0
46,3,57,Light,Switzerland,25,167.4615415,27.62620174,1,106.0
46,3,58,Light,Switzerland,7,169.25797319999995,43.95726379,1,106.0
46,3,59,Light,Switzerland,20,188.2254069,39.59797557,1,106.0
46,3,61,Light,Switzerland,18,175.60488700000005,35.45217848,1,106.0
46,3,62,Dark,ROC,13,173.2773512,15.25750626,1,106.0
46,3,63,Dark,ROC,27,166.2547269,23.18033446,1,106.0
46,3,64,Light,Switzerland,9,175.134021,17.127069,1,106.0
46,3,65,Dark,ROC,8,137.747794,9.65709304,1,106.0
47,3,56,Dark,ROC,97,175.7798035,27.8276506,1,106.0
47,3,57,Light,Switzerland,25,166.9595246,27.55099392,1,106.0
47,3,58,Light,Switzerland,7,168.9850511,43.49120951,1,106.0
47,3,59,Light,Switzerland,20,187.7948852,39.10417997,1,106.0
47,3,61,Light,Switzerland,18,175.4252973,34.99135272,1,106.0
47,3,62,Dark,ROC,13,173.2240355,15.89181889,1,106.0
47,3,63,Dark,ROC,27,165.9878646,23.21252971,1,106.0
47,3,64,Light,Switzerland,9,173.719927,16.52637021,1,106.0
47,3,65,Dark,ROC,8,137.495588,10.31418608,1,106.0
48,3,56,Dark,ROC,97,176.3110823,27.47405227,1,106.0
48,3,57,Light,Switzerland,25,166.78749069999995,27.54327499,1,106.0
48,3,58,Light,Switzerland,7,168.61228899999998,43.33093129,1,106.0
48,3,59,Light,Switzerland,20,188.0317758,39.12388261,1,106.0
48,3,61,Light,Switzerland,18,175.8929424,35.15884548,1,106.0
48,3,62,Dark,ROC,13,173.66628380000003,16.15527142,1,106.0
48,3,63,Dark,ROC,27,165.9505229,23.48452081,1,106.0
48,3,64,Light,Switzerland,9,175.9748976,18.46158891,1,106.0
48,3,65,Dark,ROC,8,137.243382,10.97127912,1,106.0
49,3,56,Dark,ROC,97,176.2555283,27.01579348,1,106.0
49,3,57,Light,Switzerland,25,166.2928002,27.65796465,1,106.0
49,3,58,Light,Switzerland,7,167.4616835,42.96448459,1,106.0
49,3,59,Light,Switzerland,20,186.811029,38.95636733,1,106.0
49,3,61,Light,Switzerland,18,175.290889,35.04292636,1,106.0
49,3,62,Dark,ROC,13,173.63097290000005,16.13802767,1,106.0
49,3,63,Dark,ROC,27,165.65510830000005,23.70119137,1,106.0
49,3,64,Light,Switzerland,9,176.83340790000003,19.5835229,1,106.0
49,3,65,Dark,ROC,8,136.99117600000002,11.62837216,1,106.0
50,3,56,Dark,ROC,97,176.412713,26.85629437,1,106.0
50,3,57,Light,Switzerland,25,166.31344730000004,27.72356208,1,106.0
50,3,58,Light,Switzerland,7,167.4078655,42.87055137,1,106.0
50,3,59,Light,Switzerland,20,186.8301585,38.89877256,1,106.0
50,3,61,Light,Switzerland,18,175.3610739,34.9991347,1,106.0
50,3,62,Dark,ROC,13,173.6762634,16.16990768,1,106.0
50,3,63,Dark,ROC,27,165.7034997,23.82235252,1,106.0
50,3,64,Light,Switzerland,9,177.13425990000005,19.89765739,1,106.0
50,3,65,Dark,ROC,8,136.73897000000002,12.2854652,1,106.0
51,3,56,Dark,ROC,97,177.3011621,27.00947963,1,106.0
51,3,57,Light,Switzerland,25,166.0623188,27.49111138,1,106.0
51,3,58,Light,Switzerland,7,167.3396896,42.70737293,1,106.0
51,3,59,Light,Switzerland,20,187.4404882,39.21134885,1,106.0
51,3,61,Light,Switzerland,18,175.560339,34.95721197,1,106.0
51,3,62,Dark,ROC,13,173.6602239,16.30245807,1,106.0
51,3,63,Dark,ROC,27,165.9069248,24.1431071,1,106.0
51,3,64,Light,Switzerland,9,177.2680568,20.04523134,1,106.0
51,3,65,Dark,ROC,8,136.48676400000002,12.94255824,1,106.0
52,3,56,Dark,ROC,97,177.58085319999995,27.12494328,1,106.0
52,3,57,Light,Switzerland,25,165.24434330000003,27.6792295,1,106.0
52,3,58,Light,Switzerland,7,166.50181930000005,42.42997387,1,106.0
52,3,59,Light,Switzerland,20,186.9038182,39.23350599,1,106.0
52,3,61,Light,Switzerland,18,175.3188493,35.24839306,1,106.0
52,3,62,Dark,ROC,13,173.4739872,16.40020708,1,106.0
52,3,63,Dark,ROC,27,165.6264741,24.39913732,1,106.0
52,3,64,Light,Switzerland,9,176.4237304,19.90267935,1,106.0
52,3,65,Dark,ROC,8,136.23455800000002,13.59965128,1,106.0
53,3,56,Dark,ROC,97,177.9735498,27.12250974,1,106.0
53,3,57,Light,Switzerland,25,164.8159895,27.72203194,1,106.0
53,3,58,Light,Switzerland,7,166.0517952,42.21857667,1,106.0
53,3,59,Light,Switzerland,20,186.750128,39.28768693,1,106.0
53,3,61,Light,Switzerland,18,175.2749071,35.34059011,1,106.0
53,3,62,Dark,ROC,13,173.4142765,16.50116772,1,106.0
53,3,63,Dark,ROC,27,165.54981740000005,24.62530303,1,106.0
53,3,64,Light,Switzerland,9,176.3570905,20.13816397,1,106.0
53,3,65,Dark,ROC,8,136.0357188,13.62406005,1,106.0
54,3,56,Dark,ROC,97,178.3727462,27.15050932,1,106.0
54,3,57,Light,Switzerland,25,164.37710049999995,27.77783869,1,106.0
54,3,58,Light,Switzerland,7,165.621052,42.01051772,1,106.0
54,3,59,Light,Switzerland,20,186.6001742,39.34593854,1,106.0
54,3,61,Light,Switzerland,18,175.24395980000003,35.45387693,1,106.0
54,3,62,Dark,ROC,13,173.3336732,16.60180915,1,106.0
54,3,63,Dark,ROC,27,165.47348480000005,24.84648075,1,106.0
54,3,64,Light,Switzerland,9,176.20578669999998,20.31682345,1,106.0
54,3,65,Dark,ROC,8,135.8119414,13.619200815,1,106.0
55,3,56,Dark,ROC,97,178.7722785,27.19771457,1,106.0
55,3,57,Light,Switzerland,25,163.9376026,27.8475615,1,106.0
55,3,58,Light,Switzerland,7,165.21325359999997,41.80382757,1,106.0
55,3,59,Light,Switzerland,20,186.4497198,39.40012963,1,106.0
55,3,61,Light,Switzerland,18,175.2320224,35.5826282,1,106.0
55,3,62,Dark,ROC,13,173.2393533,16.70721175,1,106.0
55,3,63,Dark,ROC,27,165.3993496,25.06276012,1,106.0
55,3,64,Light,Switzerland,9,176.00890890000005,20.46890798,1,106.0
55,3,65,Dark,ROC,8,135.58816399999998,13.61434158,1,106.0
56,3,56,Dark,ROC,97,179.16930019999995,27.25754167,1,106.0
56,3,57,Light,Switzerland,25,163.50754709999995,27.93194855,1,106.0
56,3,58,Light,Switzerland,7,164.8276197,41.59774272,1,106.0
56,3,59,Light,Switzerland,20,186.2944118,39.44679689,1,106.0
56,3,61,Light,Switzerland,18,175.2410917,35.72276736,1,106.0
56,3,62,Dark,ROC,13,173.1373543,16.81721496,1,106.0
56,3,63,Dark,ROC,27,165.3319431,25.27776327,1,106.0
56,3,64,Light,Switzerland,9,175.8081065,20.62454637,1,106.0
56,3,65,Dark,ROC,8,135.3089637,13.56213744,1,106.0
57,3,56,Dark,ROC,97,179.56563630000005,27.33037036,1,106.0
57,3,57,Light,Switzerland,25,163.09511930000005,28.03009111,1,106.0
57,3,58,Light,Switzerland,7,164.4650688,41.39215568,1,106.0
57,3,59,Light,Switzerland,20,186.1365064,39.48553933,1,106.0
