frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
2,1,46,Dark,ROC,13,162.0379619,33.15067519,1,492
2,1,47,Dark,ROC,15,166.1890186,11.72866095,1,492
2,1,48,Light,Switzerland,3,171.6182977,34.48670377,1,492
2,1,50,Dark,ROC,97,165.5702706,22.80218326,1,492
2,1,51,Light,Switzerland,24,172.0760177,40.27920977,1,492
2,1,52,Light,Switzerland,9,173.0765684,12.20071385,1,492
2,1,55,Light,Switzerland,25,169.245657,22.65171358,1,492
2,1,56,Light,Switzerland,20,185.6910394,39.2928435,1,492
3,1,46,Dark,ROC,13,161.96203369999995,33.18096998,1,492
3,1,47,Dark,ROC,15,166.0052034,11.66373454,1,492
3,1,48,Light,Switzerland,3,171.51845769999997,34.47028414,1,492
3,1,50,Dark,ROC,97,165.5044312,22.86099397,1,492
3,1,51,Light,Switzerland,24,172.01301719999995,40.28987847,1,492
3,1,52,Light,Switzerland,9,172.8523216,12.06756449,1,492
3,1,55,Light,Switzerland,25,169.16056809999995,22.67049302,1,492
3,1,56,Light,Switzerland,20,185.3967386,39.03638485,1,492
4,1,46,Dark,ROC,13,161.927247,33.23048555,1,492
4,1,47,Dark,ROC,15,165.91944840000005,11.70271201,1,492
4,1,48,Light,Switzerland,3,171.459508,34.53623284,1,492
4,1,50,Dark,ROC,97,165.45801609999995,22.93444093,1,492
4,1,51,Light,Switzerland,24,171.9422535,40.35221089,1,492
4,1,52,Light,Switzerland,9,172.73940109999995,12.10883421,1,492
4,1,55,Light,Switzerland,25,169.1200818,22.75972011,1,492
4,1,56,Light,Switzerland,20,185.305022,39.09818135,1,492
5,1,46,Dark,ROC,13,162.1245139,33.20918417,1,492
5,1,47,Dark,ROC,15,165.9485903,11.67003038,1,492
5,1,48,Light,Switzerland,3,171.5901386,34.52537049,1,492
5,1,50,Dark,ROC,97,165.4477635,22.81375265,1,492
5,1,51,Light,Switzerland,24,172.11326119999995,40.36697324,1,492
5,1,52,Light,Switzerland,9,172.7576461,12.07366218,1,492
5,1,55,Light,Switzerland,25,169.38324269999995,22.95023457,1,492
5,1,56,Light,Switzerland,20,185.4643686,39.11927107,1,492
6,1,46,Dark,ROC,13,162.2324773,33.19976743,1,492
6,1,47,Dark,ROC,15,166.01192930000005,11.67326387,1,492
6,1,48,Light,Switzerland,3,171.7528371,34.50297027,1,492
6,1,50,Dark,ROC,97,165.3757988,22.63322687,1,492
6,1,51,Light,Switzerland,24,172.2283654,40.39119286,1,492
6,1,52,Light,Switzerland,9,172.84001630000003,12.12088998,1,492
6,1,55,Light,Switzerland,25,169.48876040000005,22.98894183,1,492
6,1,56,Light,Switzerland,20,185.6756223,39.25744179,1,492
7,1,46,Dark,ROC,13,161.99794509999995,33.1919269,1,492
7,1,47,Dark,ROC,15,165.8714392,11.59874058,1,492
7,1,48,Light,Switzerland,3,171.6148693,34.43482388,1,492
7,1,50,Dark,ROC,97,165.2034591,22.54211283,1,492
7,1,51,Light,Switzerland,24,172.0667041,40.36306424,1,492
7,1,52,Light,Switzerland,9,172.7330246,12.06479936,1,492
7,1,55,Light,Switzerland,25,169.1932366,22.91286484,1,492
7,1,56,Light,Switzerland,20,185.3478668,38.97108014,1,492
