frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
24,1,109,Light,Canada,26,29.55622113,45.41914860000001,1,215
24,1,110,Light,Canada,3,29.46458651,52.76415785,1,215
24,1,111,Light,Canada,35,17.52388527,48.4018906,1,215
24,1,112,Dark,USA,25,36.25067499,71.81592007,1,215
24,1,113,Dark,USA,28,36.97926442,53.75486096,1,215
24,1,114,Light,Canada,40,31.11157489,62.89708482,1,215
24,1,115,Light,Canada,14,30.02708716,73.00155103,1,215
24,1,117,Dark,USA,11,33.21775728,61.80501103,1,215
25,1,109,Light,Canada,26,26.92329661,45.31413688,1,215
25,1,110,Light,Canada,3,26.65922948,52.76995381,1,215
25,1,111,Light,Canada,35,14.45326825,48.29644879,1,215
25,1,112,Dark,USA,25,32.85346802,72.36830235,1,215
25,1,113,Dark,USA,28,34.26252302,53.96406478,1,215
25,1,114,Light,Canada,40,27.76277567,64.00037673,1,215
25,1,115,Light,Canada,14,26.60409584,73.00452107,1,215
25,1,117,Dark,USA,11,29.61650836,63.5793976,1,215
26,1,109,Light,Canada,26,25.2092569,45.30944427,1,215
26,1,110,Light,Canada,3,24.93704447,52.85773529,1,215
26,1,111,Light,Canada,35,12.32762613,48.39094493,1,215
26,1,112,Dark,USA,25,31.3853596,72.24503696,1,215
26,1,113,Dark,USA,28,32.67536328,53.99398128,1,215
26,1,114,Light,Canada,40,25.99831373,64.15875673,1,215
26,1,115,Light,Canada,14,25.08206029,72.46751474,1,215
26,1,117,Dark,USA,11,27.71146356,64.05827549,1,215
27,1,109,Light,Canada,26,28.34232031,45.44062561,1,215
27,1,110,Light,Canada,3,28.08537759,52.63673239,1,215
27,1,111,Light,Canada,35,15.68016224,48.44499098,1,215
27,1,112,Dark,USA,25,34.70985393,70.84543414,1,215
27,1,113,Dark,USA,28,35.45666111,53.71742368,1,215
27,1,114,Light,Canada,40,29.67558362,62.73035765,1,215
27,1,115,Light,Canada,14,29.41438263,70.24393711,1,215
27,1,117,Dark,USA,11,31.01500504,63.4458677,1,215
28,1,109,Light,Canada,26,27.32726418,45.60369147,1,215
28,1,110,Light,Canada,3,26.71918369,53.01432967,1,215
28,1,111,Light,Canada,35,14.45579319,48.38971999,1,215
28,1,112,Dark,USA,25,33.03324331,71.37274563,1,215
28,1,113,Dark,USA,28,33.92392529999999,54.42204661,1,215
28,1,114,Light,Canada,40,28.07937234,63.45284356,1,215
28,1,115,Light,Canada,14,28.16720728,70.12752712,1,215
28,1,117,Dark,USA,11,29.69975748,63.52894081,1,215
29,1,109,Light,Canada,26,27.80915802,45.62654654,1,215
29,1,110,Light,Canada,3,27.16133917,53.04825875,1,215
29,1,111,Light,Canada,35,14.92606688,48.38961191,1,215
29,1,112,Dark,USA,25,33.54818786,71.21973488,1,215
29,1,113,Dark,USA,28,34.2808554,54.49925171,1,215
